ID,Name,ID,Name,IATACountryCode,ICAOCode,City,CityName,IATACode,IATACountryCode,ICAOCode,Latitude,Longitude,TimeZone
arp_nak_th,Nakhon Ratchasima Airport,,,,,,Nakhon Ratchasima,NAK,TH,VTUQ,14.951875,102.31153,Asia/Bangkok
arp_mnu_mm,Mawlamyine Airport,,,,,,Mawlamyine,MNU,MM,VYMM,16.443487,97.659676,Asia/Yangon
arp_suv_fj,Nausori International Airport,,,,,,Suva,SUV,FJ,NFNA,-18.043337,178.55768,Pacific/Fiji
arp_kqa_us,Akutan Seaplane Base,,,,,,Akutan,KQA,US,PAUT,54.13387,-165.77881,America/Nome
arp_dbs_us,Dubois Municipal Airport,,,,,,Dubois,DBS,US,,43.54837,-109.68783,America/Denver
arp_fsl_au,Fossil Downs Airport,,,,,,Fossil Downs Station,FSL,AU,,-18.179924,125.562225,Australia/Perth
arp_lka_id,Gewayantana Airport,,,,,,Larantuka,LKA,ID,WATL,-8.274504,123.00222,Asia/Makassar
arp_iba_ng,Ibadan Airport,,,,,,Ibadan,IBA,NG,DNIB,7.361112,3.977249,Africa/Lagos
arp_mee_nc,Maré Airport,,,,,,Maré,MEE,NC,NWWR,-21.482473,168.03853,Pacific/Noumea
arp_psi_pk,Pasni Airport,,,,,,Pasni,PSI,PK,OPPI,25.29047,63.344463,Asia/Karachi
arp_tad_us,Perry Stokes Airport,,,,,,Trinidad,TAD,US,KTAD,37.25965,-104.33799,America/Denver
arp_sxk_id,Saumlaki Olilit Airport,,,,,,Saumlaki,SXK,ID,WAPI,-7.988378,131.30562,Asia/Jayapura
arp_urz_af,Uruzgan Airport,,,,,,Uruzgan,URZ,AF,OARG,32.61056,65.8653,Asia/Kabul
arp_hna_jp,Hanamaki Airport,,,,,,Hanamaki,HNA,JP,RJSI,39.428185,141.13405,Asia/Tokyo
arp_jaf_lk,Kankesanturai Airport,,,,,,Jaffna,JAF,LK,VCCJ,9.792229,80.07047,Asia/Colombo
arp_mjr_ar,Miramar Airport,,,,,,Miramar,MJR,AR,,-38.22677,-57.87008,America/Argentina/Buenos_Aires
arp_zlx_sd,Zalingei Airport,,,,,,Zalengei,ZLX,SD,HSZA,12.94388,23.563463,Africa/Khartoum
arp_ckw_au,Christmas Creek Mine Airport,,,,,,Christmas Creek Mine,CKW,AU,YCHK,-22.35649,119.65107,Australia/Perth
arp_lmx_co,Lopez de Micay Airport,,,,,,El Trapiche,LMX,CO,,3.04322,-77.5527,America/Bogota
arp_oue_cg,Ouesso Airport,,,,,,Ouesso,OUE,CG,FCOU,1.613694,16.038525,Africa/Brazzaville
arp_wgp_id,Umbu Mehang Kunda Airport,,,,,,Waingapu,WGP,ID,WADW,-9.669232,120.301346,Asia/Makassar
arp_bny_sb,Bellona/Anua Airport,,,,,,Bellona,BNY,SB,AGGB,-11.302151,159.79845,Pacific/Guadalcanal
arp_kgd_ru,Khrabrovo Airport,,,,,,Kaliningrad,KGD,RU,UMKK,54.887604,20.5899,Europe/Kaliningrad
arp_umz_us,Mena Intermountain Municipal Airport,,,,,,Mena,UMZ,US,,34.548054,-94.208206,America/Chicago
arp_npa_us,Pensacola Naval Air Station/Forrest Sherman Field,cit_pns_us,Pensacola,US,,,Pensacola,NPA,US,KNPA,30.3527,-87.3186,America/Chicago
arp_slw_mx,Plan de Guadalupe International Airport,,,,,,Saltillo,SLW,MX,MMIO,25.549316,-100.930595,America/Monterrey
arp_gyd_az,Heydar Aliyev International Airport,cit_bak_az,Baku,AZ,,,Baku,GYD,AZ,UBBB,40.46632,50.049477,Asia/Baku
arp_mfs_co,Miraflores Airport,,,,,,Miraflores,MFS,CO,SKMF,1.335897,-71.95276,America/Bogota
arp_thw_lk,Trincomalee Harbour Seaplane Base Airport,,,,,,Trincomalee,THW,LK,,8.561337,81.219826,Asia/Colombo
arp_app_pg,Asapa Airport,,,,,,Asapa,APP,PG,,-8.979226,148.10362,Pacific/Port_Moresby
arp_bbl_au,Ballera Airport,,,,,,Ballera,BBL,AU,YLLE,-27.403954,141.81204,Australia/Brisbane
arp_prk_za,Prieska Airport,,,,,,Prieska,PRK,ZA,FAPK,-29.682428,22.767235,Africa/Johannesburg
arp_vyd_za,Vryheid Airport,,,,,,Vryheid,VYD,ZA,FAVY,-27.786625,30.793612,Africa/Johannesburg
arp_tyl_pe,Talara International Airport,,,,,,Talara,TYL,PE,SPYL,-4.577554,-81.25682,America/Lima
arp_apy_br,Alto Parnaíba Airport,,,,,,Alto Parnaiba,APY,BR,SNAI,-9.085661,-45.955357,America/Fortaleza
arp_coo_bj,Cadjehoun Airport,,,,,,Cotonou,COO,BJ,DBBB,6.355936,2.384215,Africa/Porto-Novo
arp_frt_cl,Frutillar Airport,,,,,,Frutillar,FRT,CL,,-41.130756,-73.06397,America/Santiago
arp_thp_us,Hot Springs County Airport,,,,,,Thermopolis,THP,US,,43.71543,-108.38165,America/Denver
arp_sny_us,Sidney Municipal Airport,,,,,,Sidney,SNY,US,KSNY,41.1013,-102.985,America/Denver
arp_sth_au,Strathmore Airport,,,,,,Strathmore,STH,AU,YSMR,-17.85,142.567,Australia/Brisbane
arp_mpb_us,Miami Seaplane Base,cit_mia_us,Miami,US,,,Miami,MPB,US,,25.781681,-80.17496,America/New_York
arp_tub_pf,Tubuai - Mataura Airport,,,,,,Tubuai,TUB,PF,NTAT,-23.364813,-149.52342,Pacific/Tahiti
arp_vib_mx,Villa Constitución Airport,,,,,,Ciudad Constitución,VIB,MX,,25.053192,-111.61471,America/Mazatlan
arp_ard_id,Alor Island Airport,,,,,,Alor Island,ARD,ID,WATM,-8.132867,124.596344,Asia/Makassar
arp_bmo_mm,Bhamo Airport,,,,,,Bhamo,BMO,MM,VYBM,24.268497,97.24738,Asia/Yangon
arp_lgm_pg,Laiagam Airport,,,,,,Laiagam,LGM,PG,,-5.493059,143.4885,Pacific/Port_Moresby
arp_shi_jp,Shimojishima Airport,,,,,,Shimojishima,SHI,JP,RORS,24.826946,125.14663,Asia/Tokyo
arp_dly_vu,Dillon's Bay Airport,,,,,,Dillon's Bay,DLY,VU,NVVD,-18.768986,169.00093,Pacific/Efate
arp_kek_us,Ekwok Airport,,,,,,Ekwok,KEK,US,,59.356617,-157.4713,America/Anchorage
arp_sdb_za,Langebaanweg Airport,,,,,,Langebaanweg,SDB,ZA,FALW,-32.97219,18.157122,Africa/Johannesburg
arp_yax_ca,Wapekeka Airport,,,,,,Angling Lake,YAX,CA,CKB6,53.84549,-89.57293,America/Winnipeg
arp_esf_us,Esler Regional Airport,cit_aex_us,Alexandria,US,,,Alexandria,ESF,US,KESF,31.394613,-92.29576,America/Chicago
arp_kue_sb,Kukundu Airport,,,,,,Kolombangara Island,KUE,SB,AGKU,-8.027174,156.9482,Pacific/Guadalcanal
arp_gcm_ky,Owen Roberts International Airport,,,,,,Grand Cayman,GCM,KY,MWCR,19.29376,-81.35792,America/Cayman
arp_qsr_it,Salerno Costa d'Amalfi Airport,,,,,,Salerno,QSR,IT,LIRI,40.620346,14.915944,Europe/Rome
arp_ovb_ru,Tolmachevo Airport,,,,,,Novosibirsk,OVB,RU,UNNT,55.012184,82.65119,Asia/Novosibirsk
arp_wua_cn,Wuhai Airport,,,,,,Wuhai,WUA,CN,ZBUH,39.79351,106.80411,Asia/Shanghai
arp_bgp_ga,Bongo Airport,,,,,,Bongo,BGP,GA,,-2.16667,10.2167,Africa/Libreville
arp_csm_us,Clinton Sherman Airport,cit_csm_us,Clinton,US,,,Clinton,CSM,US,KCSM,35.347015,-99.1983,America/Chicago
arp_gsm_ir,Dayrestan Airport,,,,,,Gheshm Island,GSM,IR,OIKQ,26.755615,55.897728,Asia/Tehran
arp_yde_ca,Paradise River Airport,,,,,,Paradise River,YDE,CA,,53.42808,-57.230873,America/Goose_Bay
arp_urt_th,Surat Thani Airport,,,,,,Surat Thani,URT,TH,VTSB,9.13377,99.13679,Asia/Bangkok
arp_pfq_ir,Parsabade Moghan Airport,,,,,,Parsabad,PFQ,IR,OITP,39.60442,47.88066,Asia/Tehran
arp_wum_pg,Wasum Airport,,,,,,Wasum,WUM,PG,,-6.049422,149.3368,Pacific/Port_Moresby
arp_rfd_us,Chicago Rockford International Airport,cit_chi_us,Chicago,US,,,Chicago,RFD,US,KRFD,42.19732,-89.09797,America/Chicago
arp_eue_us,Eureka Airport,,,,,,Eureka,EUE,US,,39.603268,-116.00386,America/Los_Angeles
arp_yau_ca,Kattiniq/Donaldson Airport,,,,,,Kattiniq,YAU,CA,CYAU,61.661983,-73.320786,America/Toronto
arp_eum_de,Neumünster Airport,,,,,,Neumuenster,EUM,DE,EDHN,54.079308,9.941497,Europe/Berlin
arp_rno_us,Reno–Tahoe International Airport,,,,,,Reno,RNO,US,KRNO,39.499344,-119.76804,America/Los_Angeles
arp_tgi_pe,Tingo Maria Airport,,,,,,Tingo Maria,TGI,PE,SPGM,-9.286962,-76.0051,America/Lima
arp_atu_us,Casco Cove Coast Guard Station,,,,,,Attu Island,ATU,US,PAAT,52.83237,173.17947,America/Adak
arp_wnz_cn,Wenzhou Longwan International Airport,,,,,,Wenzhou,WNZ,CN,ZSWZ,27.911612,120.85371,Asia/Shanghai
arp_bxp_pl,Biała Podlaska Airport,,,,,,Biała Podlaska,BXP,PL,EPBP,52.00078,23.132528,Europe/Warsaw
arp_dgr_nz,Dargaville Aerodrome,,,,,,Dargaville,DGR,NZ,NZDA,-35.939823,173.89377,Pacific/Auckland
arp_tnr_mg,Ivato International Airport,,,,,,Antananarivo,TNR,MG,FMMI,-18.797218,47.477245,Indian/Antananarivo
arp_goj_ru,Nizhny Novgorod International Airport,,,,,,Nizhny Novgorod,GOJ,RU,UWGG,56.227337,43.784554,Europe/Moscow
arp_zaz_es,Zaragoza Airport,,,,,,Zaragoza,ZAZ,ES,LEZG,41.664562,-1.042449,Europe/Madrid
arp_fdk_us,Frederick Municipal Airport,,,,,,Frederick,FDK,US,KFDK,39.416687,-77.37776,America/New_York
arp_hpe_au,Hope Vale Airport,,,,,,Hopevale,HPE,AU,,-15.444335,145.18494,Australia/Brisbane
arp_yxt_ca,Northwest Regional Airport,,,,,,Kitimat/Terrace,YXT,CA,CYXT,54.468624,-128.57889,America/Vancouver
arp_ugo_ao,Uige Airport,,,,,,Uige,UGO,AO,FNUG,-7.602972,15.027783,Africa/Luanda
arp_ntl_au,Newcastle Airport,cit_ntl_au,Newcastle,AU,,,Newcastle,NTL,AU,YWLM,-32.79496,151.83568,Australia/Sydney
arp_beq_gb,Royal Air Forces Honington Airport,,,,,,Thetford,BEQ,GB,EGXH,52.340057,0.773989,Europe/London
arp_suj_ro,Satu Mare International Airport,,,,,,Satu Mare,SUJ,RO,LRSM,47.7048,22.883766,Europe/Bucharest
arp_bal_tr,Batman Airport,,,,,,Batman,BAL,TR,LTCJ,37.945713,41.12166,Europe/Istanbul
arp_cxl_us,Calexico International Airport,,,,,,Calexico,CXL,US,KCXL,32.66875,-115.512314,America/Los_Angeles
arp_ych_ca,Miramichi Airport,,,,,,Miramichi,YCH,CA,CYCH,47.00869,-65.46684,America/Moncton
arp_pps_ph,Puerto Princesa International Airport,,,,,,Puerto Princesa,PPS,PH,RPVP,9.742942,118.75676,Asia/Manila
arp_esb_tr,Esenboğa International Airport,cit_ank_tr,Ankara,TR,,,Ankara,ESB,TR,LTAC,40.12627,32.993385,Europe/Istanbul
arp_yyb_ca,North Bay Airport,,,,,,North Bay,YYB,CA,CYYB,46.361866,-79.42433,America/Toronto
arp_sll_om,Salalah Airport,,,,,,Salalah,SLL,OM,OOSA,17.046068,54.090076,Asia/Muscat
arp_pdf_br,Prado Airport,,,,,,Prado,PDF,BR,,-17.296791,-39.272263,America/Bahia
arp_zpc_cl,Pucón Airport,,,,,,Pucon,ZPC,CL,SCPC,-39.292038,-71.91898,America/Santiago
arp_smc_co,Santa Maria Airport,,,,,,Santa Maria,SMC,CO,,8.17218,-77.0558,America/Bogota
arp_rgh_in,Balurghat Airport,,,,,,Balurghat,RGH,IN,VEBG,25.262478,88.79631,Asia/Kolkata
arp_shb_jp,Nakashibetsu Airport,,,,,,Nakashibetsu,SHB,JP,RJCN,43.575394,144.95802,Asia/Tokyo
arp_gha_dz,Noumérat - Moufdi Zakaria Airport,,,,,,Ghardaïa,GHA,DZ,DAUG,32.382233,3.796582,Africa/Algiers
arp_kpc_us,Port Clarence Coast Guard Station,,,,,,Port Clarence,KPC,US,PAPC,65.25368,-166.85873,America/Anchorage
arp_tsh_cd,Tshikapa Airport,,,,,,Tshikapa,TSH,CD,FZUK,-6.438932,20.794533,Africa/Lubumbashi
arp_ccz_bs,Chub Cay International Airport,,,,,,Chub Cay,CCZ,BS,MYBC,25.417442,-77.88446,America/Nassau
arp_uen_ru,Urengoy Airport,,,,,,Urengoy,UEN,RU,USDU,65.95979,78.42996,Asia/Yekaterinburg
arp_ade_ye,Aden International Airport,,,,,,Aden,ADE,YE,OYAA,12.825875,45.0372,Asia/Aden
arp_dki_au,Dunk Island Airport,,,,,,Dunk Island,DKI,AU,YDKI,-17.940193,146.14012,Australia/Brisbane
arp_gpt_us,Gulfport–Biloxi International Airport,,,,,,Gulfport,GPT,US,KGPT,30.410273,-89.07148,America/Chicago
arp_hba_au,Hobart International Airport,,,,,,Hobart,HBA,AU,YMHB,-42.836227,147.50873,Australia/Hobart
arp_psw_br,Municipal José Figueiredo Airport,,,,,,Passos,PSW,BR,SNOS,-20.73228,-46.662487,America/Sao_Paulo
arp_syq_cr,Tobías Bolaños International Airport,,,,,,San Jose,SYQ,CR,MRPV,9.957251,-84.13982,America/Costa_Rica
arp_ntb_no,Notodden Airport,,,,,,Notodden,NTB,NO,ENNO,59.565765,9.215229,Europe/Oslo
arp_opw_na,Opuwo Airport,,,,,,Opuwo,OPW,NA,FYOP,-18.061031,13.850178,Africa/Windhoek
arp_pui_pg,Pureni Airport,,,,,,Pureni,PUI,PG,,-5.833,142.817,Pacific/Port_Moresby
arp_dhr_nl,De Kooy Airport,,,,,,Den Helder,DHR,NL,EHKD,52.922134,4.782354,Europe/Amsterdam
arp_pmy_ar,El Tehuelche Airport,,,,,,Puerto Madryn,PMY,AR,SAVY,-42.759003,-65.10271,America/Argentina/Catamarca
arp_ifp_us,Laughlin/Bullhead International Airport,,,,,,Bullhead City,IFP,US,KIFP,35.156673,-114.558975,America/Phoenix
arp_tcl_us,Tuscaloosa Regional Airport,,,,,,Tuscaloosa,TCL,US,KTCL,33.220203,-87.610916,America/Chicago
arp_dks_ru,Dikson Airport,,,,,,Dikson,DKS,RU,UODD,73.51764,80.38023,Asia/Krasnoyarsk
arp_bsx_mm,Pathein Airport,,,,,,Pathein,BSX,MM,VYPN,16.81466,94.777626,Asia/Rangoon
arp_agj_jp,Aguni Airport,,,,,,Aguni,AGJ,JP,RORA,26.592665,127.24013,Asia/Tokyo
arp_tnd_cu,Alberto Delgado Airport,,,,,,Trinidad,TND,CU,MUTD,21.78831,-79.99721,America/Havana
arp_ahz_fr,L'alpe D'huez Airport,,,,,,L'Alpe-d'Huez,AHZ,FR,LFHU,45.08859,6.084731,Europe/Paris
arp_spu_hr,Split Airport,,,,,,Split,SPU,HR,LDSP,43.538807,16.298067,Europe/Zagreb
arp_pky_id,Tjilik Riwut Airport,,,,,,Palangkaraya,PKY,ID,WAGG,-2.224761,113.94386,Asia/Pontianak
arp_wsp_ni,Waspam Airport,,,,,,Waspam,WSP,NI,MNWP,14.739199,-83.9694,America/Managua
arp_bvg_no,Berlevåg Airport,,,,,,Berlevåg,BVG,NO,ENBV,70.87072,29.03198,Europe/Oslo
arp_pnp_pg,Girua Airport,,,,,,Popondetta,PNP,PG,AYGR,-8.804137,148.30957,Pacific/Port_Moresby
arp_jer_je,Jersey Airport,,,,,,Jersey,JER,JE,EGJJ,49.207684,-2.195365,Europe/Jersey
arp_pgv_us,Pitt-Greenville Airport,,,,,,Greenville,PGV,US,KPGV,35.634014,-77.382935,America/New_York
arp_wak_mg,Ankazoabo Airport,,,,,,Ankazoabo,WAK,MG,FMSZ,-22.296522,44.531612,Indian/Antananarivo
arp_jap_cr,Chacarita Airport,,,,,,Puntarenas,JAP,CR,MRCH,9.98141,-84.7727,America/Costa_Rica
arp_llg_au,Chillagoe Airport,,,,,,Chillagoe,LLG,AU,YCGO,-17.141085,144.529,Australia/Brisbane
arp_nqt_gb,Nottingham Airport,cit_nqt_gb,Nottingham,GB,,,Nottingham,NQT,GB,EGBN,52.919357,-1.080012,Europe/London
arp_gyn_br,Santa Genoveva Airport,,,,,,Goiânia,GYN,BR,SBGO,-16.632196,-49.219967,America/Sao_Paulo
arp_bkk_th,Suvarnabhumi Airport,cit_bkk_th,Bangkok,TH,,,Bangkok,BKK,TH,VTBS,13.691187,100.74813,Asia/Bangkok
arp_iwa_ru,Ivanovo Yuzhny Airport,,,,,,Ivanovo,IWA,RU,UUBI,56.940376,40.941807,Europe/Moscow
arp_mvx_ga,Minvoul Airport,,,,,,Minvoul,MVX,GA,FOGV,2.153185,12.106268,Africa/Libreville
arp_wkj_jp,Wakkanai Airport,,,,,,Wakkanai,WKJ,JP,RJCW,45.40301,141.80006,Asia/Tokyo
arp_tsa_tw,Taipei Songshan Airport,cit_tpe_tw,Taipei,TW,,,Taipei,TSA,TW,RCSS,25.068789,121.55223,Asia/Taipei
arp_bxt_id,Bontang Airport,,,,,,Bontang,BXT,ID,WALC,0.120375,117.474815,Asia/Makassar
arp_tzm_mx,Cupul Airport,,,,,,Tizimin,TZM,MX,,21.155794,-88.173355,America/Merida
arp_ygx_ca,Gillam Airport,,,,,,Gillam,YGX,CA,CYGX,56.35735,-94.70898,America/Winnipeg
arp_nld_mx,Nuevo Laredo International Airport,,,,,,Nuevo Laredo,NLD,MX,MMNL,27.446589,-99.56973,America/Matamoros
arp_rdo_pl,Radom Airport,,,,,,Radom,RDO,PL,EPRA,51.3892,21.2133,Europe/Warsaw
arp_yrr_ca,Stuart Island Airport,,,,,,Stuart Island,YRR,CA,,50.4167,-125.167,America/Vancouver
arp_hvs_us,Hartsville Regional Airport,,,,,,Hartsville,HVS,US,KHVS,34.404434,-80.117935,America/New_York
arp_nrk_se,Norrköping Airport,,,,,,Norrköping,NRK,SE,ESSP,58.583588,16.233631,Europe/Stockholm
arp_tjc_pa,Ticantiquí Airport,,,,,,Ticantiqui,TJC,PA,,9.418444,-78.48977,America/Panama
arp_pam_us,Tyndall Air Force Base,cit_ecp_us,Panama City,US,,,Panama City,PAM,US,KPAM,30.068417,-85.58096,America/Chicago
arp_wos_kp,Wonsan Kalma International Airport,,,,,,Wonsan,WOS,KP,ZKWS,39.167107,127.484566,Asia/Pyongyang
arp_mgn_co,Baracoa Airport,,,,,,Magangue,MGN,CO,SKMG,20.358791,-74.503204,America/Havana
arp_clh_au,Coolah Airport,,,,,,Coolah,CLH,AU,YCAH,-31.774143,149.61052,Australia/Sydney
arp_frr_us,Front Royal-Warren County Airport,,,,,,Front Royal,FRR,US,KFRR,38.917736,-78.25357,America/New_York
arp_myj_jp,Matsuyama Airport,,,,,,Matsuyama,MYJ,JP,RJOM,33.82642,132.70131,Asia/Tokyo
arp_pie_us,St. Pete–Clearwater International Airport,cit_tpa_us,Tampa,US,,,Tampa,PIE,US,KPIE,27.90926,-82.68884,America/New_York
arp_tsq_br,Torres Airport,,,,,,Torres,TSQ,BR,SBTR,-29.413876,-49.807194,America/Sao_Paulo
arp_git_tz,Geita Airport,,,,,,Geita,GIT,TZ,HTRU,-2.813667,32.17247,Africa/Dar_es_Salaam
arp_fsm_us,Fort Smith Regional Airport,,,,,,Fort Smith,FSM,US,KFSM,35.33682,-94.36629,America/Chicago
arp_kkj_jp,Kitakyushu Airport,,,,,,Kitakyushu,KKJ,JP,RJFR,33.843456,131.03427,Asia/Tokyo
arp_yhz_ca,Halifax Stanfield International Airport,cit_yhz_ca,Halifax,CA,,,Halifax,YHZ,CA,CYHZ,44.883373,-63.50902,America/Halifax
arp_mfz_pg,Meselia Airport,,,,,,Meselia,MFZ,PG,,-6.1364,149.1183,Pacific/Port_Moresby
arp_tkh_th,Takhli Airport,,,,,,Takhli,TKH,TH,VTPI,15.2773,100.296,Asia/Bangkok
arp_gmq_cn,Golog Maqin Airport,,,,,,Golog,GMQ,CN,ZLGL,34.418064,100.30115,Asia/Shanghai
arp_jat_mh,Jabot Airport,,,,,,Jabot Island,JAT,MH,,7.749782,168.978,Pacific/Majuro
arp_cze_ve,José Leonardo Chirino Airport,,,,,,Coro,CZE,VE,SVCR,11.41488,-69.680855,America/Caracas
arp_tru_pe,Capitan FAP Carlos Martinez De Pinillos International Airport,,,,,,Trujillo,TRU,PE,SPRU,-8.082365,-79.10833,America/Lima
arp_lbj_id,Komodo Airport,,,,,,Labuan Bajo,LBJ,ID,WATO,-8.486725,119.8889,Asia/Makassar
arp_mbe_jp,Monbetsu Airport,,,,,,Monbetsu,MBE,JP,RJEB,44.30457,143.40517,Asia/Tokyo
arp_oxc_us,Waterbury-Oxford Airport,,,,,,Oxford,OXC,US,KOXC,41.479057,-73.13557,America/New_York
arp_ipt_us,Williamsport Regional Airport,,,,,,Williamsport,IPT,US,KIPT,41.242958,-76.92035,America/New_York
arp_anr_be,Antwerp International Airport,,,,,,Antwerp,ANR,BE,EBAW,51.18907,4.460576,Europe/Brussels
arp_pab_in,Bilaspur Airport,,,,,,Bilaspur,PAB,IN,VEBU,21.991493,82.11282,Asia/Calcutta
arp_bhr_np,Bharatpur Airport,,,,,,Bharatpur,BHR,NP,VNBP,27.677954,84.4293,Asia/Kathmandu
arp_btk_ru,Bratsk Airport,,,,,,Bratsk,BTK,RU,UIBB,56.3704,101.69811,Asia/Irkutsk
arp_sop_us,Moore County Airport,,,,,,Pinehurst/Southern Pines,SOP,US,KSOP,35.236626,-79.39217,America/New_York
arp_otj_na,Otjiwarongo Airport,,,,,,Otjiwarongo,OTJ,NA,FYOW,-20.4347,16.6608,Africa/Windhoek
arp_rkh_us,Rock Hill - York County Airport,,,,,,Rock Hill,RKH,US,KUZA,34.98762,-81.057945,America/New_York
arp_gbl_au,South Goulburn Island Airport,,,,,,South Goulburn Island,GBL,AU,YGBI,-11.650274,133.37897,Australia/Darwin
arp_tbw_ru,Tambov Donskoye Airport,,,,,,Tambov,TBW,RU,UUOT,52.805298,41.48567,Europe/Moscow
arp_sce_us,University Park Airport,,,,,,State College,SCE,US,KUNV,40.851116,-77.84748,America/New_York
arp_ayl_au,Anthony Lagoon Airport,,,,,,Anthony Lagoon,AYL,AU,YANL,-18.019781,135.53851,Australia/Darwin
arp_bli_us,Bellingham International Airport,,,,,,Bellingham,BLI,US,KBLI,48.79421,-122.53554,America/Los_Angeles
arp_cjs_mx,Ciudad Juárez International Airport,,,,,,Ciudad Juarez,CJS,MX,MMCS,31.635914,-106.43239,America/Ojinaga
arp_kil_cd,Kilwa Airport,,,,,,Kilwa,KIL,CD,,-8.911694,39.509174,Africa/Dar_es_Salaam
arp_yps_ca,Port Hawkesbury Airport,,,,,,Port Hawkesbury,YPS,CA,CYPD,45.65711,-61.37031,America/Halifax
arp_sct_ye,Socotra Airport,,,,,,Socotra,SCT,YE,OYSQ,12.629678,53.906918,Asia/Aden
arp_zkp_ru,Zyryanka Airport,,,,,,Zyryanka,ZKP,RU,UESU,65.74094,150.89789,Asia/Srednekolymsk
arp_kae_us,Kake Airport,,,,,,Kake,KAE,US,PAFE,56.97331,-133.94484,America/Sitka
arp_zgr_ca,Little Grand Rapids Airport,,,,,,Little Grand Rapids,ZGR,CA,CZGR,52.045296,-95.465935,America/Winnipeg
arp_hmy_kr,Seosan Air Base,,,,,,Seosan,HMY,KR,RKTP,36.704,126.486,Asia/Seoul
arp_nkx_us,Miramar Marine Corps Air Station - Mitscher Field,cit_san_us,San Diego,US,,,San Diego,NKX,US,KNKX,32.870476,-117.14197,America/Los_Angeles
arp_rmk_au,Renmark Airport,,,,,,Renmark,RMK,AU,YREN,-34.197598,140.67711,Australia/Adelaide
arp_shl_in,Shillong Airport,,,,,,Shillong,SHL,IN,VEBI,25.70447,91.97749,Asia/Kolkata
arp_tvf_us,Thief River Falls Regional Airport,,,,,,Thief River Falls,TVF,US,KTVF,48.065807,-96.183205,America/Chicago
arp_uak_gl,Narsarsuaq Airport,,,,,,Narsarsuaq,UAK,GL,BGBW,61.16066,-45.424084,America/Godthab
arp_yoc_ca,Old Crow Airport,,,,,,Old Crow,YOC,CA,CYOC,67.5706,-139.83907,America/Whitehorse
arp_lei_es,Almería Airport,,,,,,Almería,LEI,ES,LEAM,36.844994,-2.37144,Europe/Madrid
arp_cvc_au,Cleve Airport,,,,,,Cleve,CVC,AU,YCEE,-33.70934,136.50435,Australia/Adelaide
arp_fum_pg,Fuma Airport,,,,,,Fuma,FUM,PG,,-6.393177,142.43886,Pacific/Port_Moresby
arp_idn_pg,Indagen Airport,,,,,,Indagen,IDN,PG,,-6.226918,147.24408,Pacific/Port_Moresby
arp_lap_mx,La Paz International Airport,,,,,,La Paz,LAP,MX,MMLP,24.074072,-110.36302,America/Mazatlan
arp_mtr_co,Los Garzones Airport,,,,,,Montería,MTR,CO,SKMR,8.82375,-75.825584,America/Bogota
arp_bri_it,Bari Karol Wojtyła Airport,,,,,,Bari,BRI,IT,LIBD,41.138203,16.7629,Europe/Rome
arp_bbs_gb,Blackbushe Airport,,,,,,Blackbushe,BBS,GB,EGLK,51.323315,-0.843418,Europe/London
arp_haz_pg,Hatzfeldhaven Airport,,,,,,Hatzfeldthaven,HAZ,PG,,-4.406977,145.21622,Pacific/Port_Moresby
arp_hys_us,Hays Regional Airport,,,,,,Hays,HYS,US,KHYS,38.85313,-99.27425,America/Chicago
arp_veg_gy,Maikwak Airport,,,,,,Maikwak,VEG,GY,SYMK,5.55,-59.2833,America/Guyana
arp_wla_au,Wallal Airport,,,,,,Wallal Downs,WLA,AU,YWAL,-19.774172,120.649506,Australia/Perth
arp_wxn_cn,Wanzhou Wuqiao Airport,,,,,,Wanzhou,WXN,CN,ZUWX,30.799652,108.432274,Asia/Shanghai
arp_mzf_za,Wild Coast Sun Airport,,,,,,Mzamba,MZF,ZA,,-31.25,29.833332,Africa/Johannesburg
arp_aqi_sa,Al Qaisumah/Hafr Al Batin Airport,,,,,,Qaisumah,AQI,SA,OEPA,28.335484,46.126034,Asia/Riyadh
arp_bui_id,Bokondini Airport,,,,,,Bokondini,BUI,ID,WAJB,-3.683059,138.67699,Asia/Jayapura
arp_bme_au,Broome International Airport,,,,,,Broome,BME,AU,YBRM,-17.948648,122.23302,Australia/Perth
arp_cpp_cl,Coposa Airport,,,,,,Pica,CPP,CL,,-20.752138,-68.68227,America/Santiago
arp_dik_us,Dickinson Theodore Roosevelt Regional Airport,,,,,,Dickinson,DIK,US,KDIK,46.79965,-102.797424,America/Denver
arp_mzd_ec,Méndez Airport,,,,,,Santiago de Méndez,MZD,EC,,-2.734305,-78.31613,America/Guayaquil
arp_cyf_us,Chefornak Airport,,,,,,Chefornak,CYF,US,PACK,60.138042,-164.28268,America/Nome
arp_gsc_au,Gascoyne Junction Airport,,,,,,Gascoyne Junction,GSC,AU,YGSC,-25.054098,115.201965,Australia/Perth
arp_lef_ls,Lebakeng Airport,,,,,,Lebakeng,LEF,LS,FXLK,-29.890661,28.655441,Africa/Maseru
arp_mtd_au,Mount Sandford Station Airport,,,,,,Mount Sandford Station,MTD,AU,YMSF,-16.97724,130.55539,Australia/Darwin
arp_tdz_us,Toledo Executive Airport,cit_tol_us,Toledo,US,,,Toledo,TDZ,US,KTDZ,41.565178,-83.4818,America/New_York
arp_wug_pg,Wau Airport,,,,,,Wau,WUG,PG,AYWU,-7.333223,146.71776,Pacific/Port_Moresby
